time,MEDIA_ID,delta,FPOGX
136.0,,0.08681,0.33949
137.0,,0.00988,0.20011
138.0,,0.03889,0.47914
139.0,,0.00768,0.47745
140.0,,0.00018,0.48866
141.0,,0.01288,0.34032
142.0,,0.0206,0.32359
143.1,,0.03122,0.32313
144.1,,0.00182,0.19314
145.1,,0.09773,0.47533
146.1,,0.01372,0.33183
147.1,,0.12894,0.50481
148.1,,0.0631,0.51391
149.1,,0.11263,0.4734
150.2,,0.02161,0.4974
151.2,,0.00025,0.34292
152.2,,0.14562,0.49631
153.2,,0.0014,0.64957
154.2,,0.00025,0.19569
155.3,,0.20115,0.6642
156.3,,0.17173,0.18793
157.3,,0.00134,0.17515
158.3,,0.00494,0.33837
159.3,,0.00716,0.62588
160.3,,0.08087,0.27812
161.3,,0.01076,0.49463
162.4,,0.09777,0.16131
163.4,,0.01454,0.16608
164.4,,0.14658,0.51123
165.4,,0.01318,0.52497
166.4,,0.05315,0.66623
167.4,,0.0,0.66427
168.5,,0.18458,0.65234
169.5,,0.00736,0.64172
170.5,,0.00835,0.65471
171.5,,0.02051,0.60499
172.5,,0.00934,0.16835
173.5,,0.10416,0.72748
174.5,,0.00404,0.82117
175.6,,0.03247,0.58602
176.6,,0.03908,0.37037
177.6,,0.23843,0.35975
178.6,,0.02155,0.64636
179.6,,0.00699,0.34111
180.6,,0.00277,0.65469
181.7,,0.00112,0.19539
182.7,,0.20942,0.34945
183.7,,0.15334,0.50111
184.7,,0.03958,0.08801
185.7,,0.0557,0.80591
186.7,,0.0247,0.81124
187.8,,0.02512,0.23441
188.8,,0.19324,0.26622
189.8,,0.02241,0.33595
190.8,,0.09973,0.3551
191.8,,0.02022,0.3004
192.8,,0.29255,0.36943
193.8,,0.13648,0.41621
194.8,,0.0138,0.26266
195.9,,0.05471,0.26759
196.9,,0.11326,0.37477
197.9,,0.01388,0.24573
198.9,,0.19828,0.38444
199.9,,0.02249,0.32369
200.9,,0.09397,0.63834
202.0,,0.10713,0.31907
203.0,,0.0021,0.36424
204.0,,0.00313,0.32994
205.0,,0.00473,0.33631
206.0,,0.00395,0.33787
207.0,,0.00328,0.42977
208.0,,0.37504,0.47574
209.1,,0.02734,0.40952
210.1,,0.02402,0.55333
211.1,,0.12059,0.60978
212.1,,0.01256,0.4955
213.1,,0.00336,0.56793
214.2,,0.00078,0.65425
215.2,,0.32593,0.51067
216.2,,0.00773,0.68177
217.2,,0.00045,0.68708
218.2,,0.00335,0.60883
219.3,,0.02181,0.62188
220.3,,0.20121,0.52538
221.3,,0.12708,0.37599
222.3,,0.00369,0.0
223.3,,0.01088,0.307
224.3,,0.0117,0.26727
225.3,,0.0007,0.46499
226.4,,0.00025,0.52681
227.4,,0.22843,0.56736
228.4,,0.07507,0.61141
229.4,,0.0151,0.32103
230.4,,0.00067,0.58236
231.4,,0.06209,0.39422
232.4,,0.03495,0.55584
233.4,,0.02046,0.52848
234.5,,0.03318,0.7001
235.5,,0.11901,0.5623
236.5,,1e-05,0.61489
237.5,,0.00269,0.67031
238.5,,0.04261,0.66538
239.6,,0.00176,0.68781
240.6,,0.12208,0.56176
241.6,,0.03042,0.63781
242.6,,0.04223,0.51155
243.6,,0.00318,0.54101
244.6,,0.00085,0.63061
245.7,,0.02758,0.32734
246.7,,0.15649,0.3244
247.7,,0.0641,0.61499
248.7,,0.03931,0.52333
249.7,,0.05534,0.57241
250.7,,0.09215,0.34817
251.8,,0.08507,0.34586
252.8,,0.03739,0.4377
253.8,,0.04257,0.36912
254.8,,0.00708,0.32215
255.8,,0.05451,0.47558
256.9,,0.08976,0.59212
257.9,,0.07804,0.62004
258.9,,0.08514,0.39809
259.9,,0.02033,0.33837
260.9,,0.00921,0.33895
261.9,,0.00585,0.40313
262.9,,0.00191,0.59896
264.0,,0.05813,0.34362
265.0,,0.02759,0.23619
266.0,,0.15742,0.24172
267.0,,0.00752,0.50577
268.0,,0.01776,0.65316
269.0,,0.04755,0.71047
270.1,,0.02164,0.37222
271.1,,0.08737,0.38664
272.1,,0.19537,0.62071
273.1,,0.00333,0.77391
274.1,,0.01388,0.21045
275.1,,0.08049,0.5703
276.1,,0.0002,0.7515
277.2,,0.07409,0.31332
278.2,,0.06988,0.28034
279.2,,0.10446,0.62417
280.2,,0.00842,0.32933
281.2,,0.00055,0.47245
282.2,,0.01641,0.20419
283.2,,0.11274,0.36134
284.3,,0.06593,0.36806
285.3,,0.01532,0.57944
286.3,,0.00203,0.30837
287.3,,0.19896,0.35193
288.3,,3e-05,0.43437
289.4,,0.00878,0.63815
290.4,,0.00725,0.23864
291.4,,0.08448,0.52153
292.4,,0.01646,0.42642
293.4,,0.02604,0.27695
294.4,,0.23848,0.42833
295.5,,0.112,0.64069
296.5,,0.00219,0.21998
297.5,,0.01509,0.35982
298.5,,0.0773,0.48212
299.5,,0.09086,0.40225
300.6,,0.00869,0.67474
301.6,,0.00868,0.33786
302.6,,0.10541,0.25071
303.6,,0.17349,0.72938
304.6,,0.0502,0.64035
305.6,,0.10132,0.24405
306.6,,0.00181,0.57069
307.7,,0.03621,0.48184
308.7,,0.0932,0.59313
309.7,,0.01417,0.4069
310.7,,0.01416,0.47527
311.7,,0.09269,0.73087
312.7,,0.32178,0.2355
313.7,,0.0166,0.64163
314.8,,0.00274,0.0
315.8,,0.07996,0.30279
316.8,,0.17018,0.66374
317.8,,0.05268,0.19561
318.8,,0.03211,0.42173
319.8,,0.03476,0.55892
320.9,,0.00122,0.36873
321.9,,0.2134,0.62998
322.9,,0.50787,0.44404
323.9,,0.00714,0.39997
324.9,,0.04061,0.39358
325.9,,5e-05,0.49215
326.9,,0.00383,0.41381
328.0,,0.09124,0.51294
329.0,,0.01399,0.41111
330.0,,0.09794,0.49893
331.0,,0.15897,0.58781
332.0,,0.02049,0.83751
333.0,,0.03354,0.57927
334.1,,0.10284,0.44281
335.1,,0.34953,0.43427
336.1,,0.03137,0.44041
337.1,,0.07148,0.45278
338.1,,0.20488,0.58516
339.1,,0.00018,0.51645
340.1,,0.0215,0.5755
341.2,,0.00064,0.20252
342.2,,0.00361,0.55261
343.2,,0.06334,0.54294
344.2,,0.04099,0.08636
345.2,,0.00408,0.26967
346.2,,0.03176,0.621
347.2,,0.01665,0.28148
348.3,,0.07607,0.0
349.3,,0.01893,0.23624
350.3,,0.16806,0.19272
351.3,,0.14925,0.1346
352.3,,0.16678,0.30797
353.3,,0.59283,0.44594
354.3,,0.00044,0.69123
355.3,,0.00201,0.11677
356.4,,0.07474,0.13747
357.4,,0.23523,0.75628
358.4,,0.46595,0.0527
359.4,,0.12297,0.18392
360.4,,0.03962,0.31696
361.4,,0.11288,0.42924
362.5,,0.05673,0.33619
363.5,,0.45542,0.0
364.5,,0.00033,0.32293
365.5,,0.03014,0.38383
366.5,,0.00527,0.3985
367.5,,0.0401,0.6475
368.5,,0.0589,0.36353
369.5,,0.01217,0.25526
370.6,,0.01437,0.29749
371.6,,0.00044,0.49186
372.6,,0.10238,0.61447
373.6,,0.16747,0.10646
374.6,,0.04313,0.27916
375.6,,0.22087,0.52602
376.6,,0.02541,0.82476
377.6,,0.04438,0.06331
378.6,,0.00263,0.16365
379.6,,0.02851,0.30409
380.6,,0.00435,0.38576
381.6,,0.0211,0.31533
382.7,,0.00687,0.55388
383.7,,0.113,0.65126
384.7,,0.00062,0.81547
385.7,,0.01802,0.37166
386.7,,0.00441,0.38224
387.7,,0.11863,0.64032
388.7,,0.00641,0.80568
389.7,,0.03719,0.13728
390.7,,0.30342,0.39036
391.7,,0.03168,0.62163
392.8,,0.10337,0.27343
393.8,,0.00351,0.65085
394.8,,0.00137,0.44547
395.8,,0.00309,0.33054
396.8,,0.05029,0.55171
397.8,,0.17654,0.52989
398.8,,0.01802,0.57395
399.8,,0.04916,0.72004
400.8,,0.27338,0.60616
401.8,,0.01439,0.4323
402.8,,0.23927,0.42282
403.8,,0.00684,0.75704
404.8,,0.06857,0.54238
405.9,,0.0525,0.77594
406.9,,0.0003,0.11784
407.9,,0.06562,0.44449
408.9,,0.00548,0.51568
409.9,,0.04293,0.55615
410.9,,0.01012,0.7003
411.9,,0.16979,0.23592
412.9,,0.00414,0.37086
413.9,,0.0043,0.59032
414.9,,0.05291,0.78402
416.0,,0.03066,0.07882
417.0,,0.01768,0.38641
418.0,,0.00523,0.63833
419.0,,0.28663,0.04939
420.0,,0.01456,0.22344
421.0,,0.04724,0.43915
422.0,,0.15728,0.6924
423.0,,0.03715,0.17964
424.1,,0.00578,0.74152
425.1,,0.24195,0.554
426.1,,0.03821,0.44418
427.1,,0.05311,0.59878
428.1,,0.21317,0.73918
429.1,,0.01093,0.59213
430.2,,0.0395,0.73825
431.2,,0.03396,0.20257
432.2,,0.01264,0.39075
433.2,,0.00347,0.21322
434.2,,0.003,0.45738
435.2,,0.01191,0.0
436.2,,0.06077,0.27888
437.3,,0.06662,0.36433
438.3,,0.01708,0.56721
439.3,,0.04601,0.50646
440.3,,0.00282,0.66367
441.3,,0.06452,0.63918
442.4,,0.01174,0.32694
443.4,,0.03467,0.44567
444.4,,0.0937,0.39802
445.4,,0.03478,0.23678
446.4,,0.18041,0.45901
447.4,,0.05457,0.60087
448.4,,0.41934,0.23807
449.5,,0.04544,0.46567
450.5,,0.04651,0.23461
451.5,,0.00349,0.24299
452.5,,0.01356,0.46772
453.5,,0.07326,0.28747
454.6,,0.00509,0.23224
455.6,,0.04828,0.26313
456.6,,0.00139,0.40953
457.6,,0.05481,0.59525
458.6,,0.04196,0.23894
459.6,,0.00476,0.4125
460.6,,0.08363,0.24224
461.7,,0.05953,0.42207
462.7,,0.0229,0.4166
463.7,,0.00836,0.22957
464.7,,0.05499,0.45061
465.7,,0.00284,0.24819
466.8,,0.00143,0.52982
467.8,,0.01351,0.24683
468.8,,0.20844,0.23087
469.8,,0.0981,0.31841
470.8,,0.03944,0.4516
471.8,,0.00588,0.69004
472.9,,0.01002,0.21984
473.9,,0.00339,0.37349
474.9,,2e-05,0.53663
475.9,,0.02874,0.3048
476.9,,0.04741,0.27937
477.9,,0.00691,0.54601
479.0,,0.07648,0.62437
480.0,,0.0013,0.56889
481.0,,0.00269,0.23536
482.0,,0.04784,0.23798
483.0,,0.01843,0.43586
484.0,,0.00587,0.2503
485.1,,0.06197,0.24362
486.1,,0.03706,0.359
487.1,,0.04197,0.23454
488.1,,0.20876,0.4385
489.1,,0.0757,0.51254
490.1,,0.04641,0.33294
491.2,,0.00972,0.55189
492.2,,0.00973,0.26089
493.2,,0.04615,0.36572
494.2,,0.05356,0.57006
495.2,,0.02277,0.22398
496.2,,0.00708,0.38451
497.3,,0.34025,0.57258
498.3,,0.00837,0.25069
499.3,,0.01738,0.54005
500.3,,0.14466,0.35328
501.3,,0.0949,0.55986
502.3,,0.08046,0.25336
503.3,,0.01022,0.36953
504.4,,0.01144,0.5913
505.4,,0.0167,0.24291
506.4,,0.05605,0.25989
507.4,,0.07217,0.32573
508.4,,5e-05,0.3553
509.4,,0.0001,0.23662
510.4,,0.01823,0.34005
511.5,,0.08291,0.55527
512.5,,0.00844,0.22003
513.5,,0.0425,0.46186
514.5,,0.0287,0.76869
515.5,,0.06698,0.24788
516.6,,0.12694,0.65037
517.6,,0.01164,0.24503
518.6,,0.04391,0.31502
519.6,,0.00238,0.31023
520.6,,0.00858,0.42413
521.6,,0.03046,0.42592
522.7,,0.01425,0.22328
523.7,,0.11006,0.41402
524.7,,0.09413,0.27134
525.7,,0.10122,0.40185
526.7,,0.01585,0.34786
527.7,,0.00175,0.0
528.8,,0.19494,0.6341
529.8,,0.0853,0.46713
530.8,,0.0005,0.26689
531.8,,0.00032,0.68188
532.8,,0.01019,0.48755
533.8,,0.00135,0.3584
534.8,,0.0043,0.42792
535.8,,0.05077,0.53046
536.9,,0.00014,0.47529
537.9,,0.14167,0.42384
538.9,,0.2164,0.38448
539.9,,0.08093,0.0
540.9,,0.36927,0.40562
541.9,,0.08403,0.39795
542.9,,0.00927,0.396
543.9,,0.22036,0.50347
545.0,,0.00377,0.53536
546.0,,0.04107,0.51821
547.0,,0.16572,0.46844
548.0,,0.04206,0.53191
549.0,,0.03723,0.58161
550.0,,0.12611,0.0
551.0,,0.03248,0.46272
552.1,,0.00043,0.51633
553.1,,0.00225,0.41907
554.1,,0.02113,0.39078
555.1,,0.12054,0.53444
556.1,,0.05194,0.54678
557.2,,0.03581,0.46928
558.2,,0.20463,0.41645
559.2,,0.16217,0.36807
560.2,,0.16197,0.23662
561.2,,0.08959,0.36869
562.2,,0.06685,0.37181
563.3,,0.00608,0.36843
564.3,,4e-05,0.34521
565.3,,0.07555,0.33442
566.3,,0.00044,0.76824
567.3,,0.02276,0.36293
568.3,,0.00238,0.16773
569.4,,0.02329,0.34902
570.4,,0.01783,0.42556
571.4,,0.01672,0.2975
572.4,,0.02847,0.50549
573.4,,0.02479,0.66172
574.4,,0.18377,0.0
575.4,,0.06338,0.68981
576.5,,0.00034,0.25225
577.5,,0.28742,0.49903
578.5,,0.00136,0.73018
579.5,,0.00172,0.19049
580.5,,0.04086,0.11231
581.5,,0.01081,0.28618
582.5,,0.02281,0.40938
583.6,,0.00953,0.69916
584.6,,0.01081,0.73178
585.6,,0.0042,0.82047
586.6,,0.03607,0.85671
587.6,,0.00122,0.1475
588.6,,0.34567,0.53056
589.7,,5e-05,0.64246
590.7,,0.03479,0.81243
591.7,,0.23642,0.19532
592.7,,0.08532,0.50558
593.7,,0.03951,0.83611
594.7,,0.02159,0.08992
595.7,,0.00371,0.21789
596.8,,0.1085,0.3492
597.8,,0.00207,0.55028
598.8,,0.1602,0.87167
599.8,,0.03619,0.20299
600.8,,0.08859,0.37563
601.9,,0.19532,0.68711
602.9,,0.0248,0.74097
603.9,,0.01985,0.32676
604.9,,0.00123,0.18589
605.9,,0.00172,0.34888
606.9,,0.00672,0.8192
608.0,,0.12577,0.07279
609.0,,0.16618,0.27661
610.0,,0.06447,0.5119
611.0,,0.00689,0.8223
612.0,,0.00085,0.10302
613.0,,0.04762,0.29631
614.0,,0.01365,0.37779
615.1,,0.03884,0.4345
616.1,,0.12115,0.71688
617.1,,0.0176,0.5578
618.1,,0.07198,0.45338
619.1,,0.23933,0.8396
620.2,,0.04675,0.87308
621.2,,0.05471,0.13747
622.2,,0.11273,0.75186
623.2,,0.03797,0.23877
624.2,,0.29672,0.25332
625.2,,0.06522,0.62046
626.2,,0.00315,0.85874
627.3,,0.0565,0.28923
628.3,,0.01975,0.83453
629.3,,0.00646,0.12554
630.3,,0.0009,0.42702
631.3,,0.024,0.57525
632.3,,0.0829,0.46036
633.4,,0.00124,0.6465
634.4,,0.00485,0.885
635.4,,0.0156,0.21202
636.4,,0.05346,0.50499
637.4,,0.0407,0.59614
638.4,,0.02047,0.7037
639.4,,0.11298,0.83508
640.5,,0.01967,0.10464
641.5,,0.05127,0.34681
642.5,,0.39583,0.33534
643.5,,0.07415,0.62295
644.5,,0.05945,0.0766
645.5,,0.0103,0.09496
646.6,,0.31779,0.34171
647.6,,0.43106,0.54673
648.6,,0.00029,0.88813
649.6,,0.00764,0.34218
650.6,,0.00905,0.40437
651.6,,0.64344,0.65998
652.7,,0.18629,0.11877
653.7,,0.00705,0.26008
654.7,,0.00191,0.48178
655.7,,0.00922,0.80358
656.7,,0.03457,0.09401
657.8,,0.00059,0.87945
658.8,,0.01238,0.17736
659.8,,0.01287,0.22876
660.8,,0.05496,0.30923
661.8,,0.06342,0.3159
662.8,,0.02064,0.62439
663.8,,0.00034,0.66157
664.8,,0.00214,0.70366
665.9,,0.14454,0.42622
666.9,,0.01978,0.70966
667.9,,0.02224,0.18694
668.9,,0.00256,0.66039
669.9,,0.00776,0.22461
671.0,,0.10368,0.66466
672.0,,0.00726,0.22068
673.0,,0.01666,0.4386
674.0,,0.00796,0.81248
675.0,,0.00116,0.09549
676.0,,0.07488,0.22409
677.1,,0.06886,0.42438
678.1,,0.06543,0.88475
679.1,,0.05949,0.23223
680.1,,0.00216,0.27584
681.1,,0.10365,0.85014
682.2,,0.01099,0.07327
683.2,,0.00033,0.2631
684.2,,0.0008,0.19334
685.2,,0.15494,0.29851
686.2,,0.01948,0.28539
687.2,,0.00116,0.60515
688.2,,0.00278,0.31791
689.2,,0.02285,0.64179
690.3,,0.00841,0.37624
691.3,,0.27882,0.55064
692.3,,0.49456,0.59569
693.3,,0.00957,0.54737
694.3,,0.00046,0.52542
695.3,,0.07948,0.53836
696.4,,0.01695,0.50497
697.4,,0.05066,0.63262
698.4,,0.15326,0.49648
699.4,,0.13334,0.37994
700.4,,0.07587,0.34636
701.5,,0.03956,0.35655
702.5,,0.01965,0.5347
703.5,,0.00176,0.5089
704.5,,0.00032,0.39189
705.5,,0.40545,0.44956
706.5,,0.00445,0.48637
707.5,,0.11379,0.56005
708.5,,8e-05,0.39183
709.6,,0.12683,0.48757
710.6,,0.02419,0.4834
711.6,,1.0,0.47598
712.6,,0.00228,0.48106
713.6,,0.09473,0.47127
714.6,,0.2545,0.49485
715.7,,0.03031,0.58269
716.7,,0.08639,0.41892
717.7,,0.01153,0.72142
718.7,,0.01066,0.52113
719.7,,0.11017,0.80707
720.7,,0.02692,0.47419
721.8,,0.00236,0.45769
722.8,,0.22199,0.49461
723.8,,0.00423,0.44844
724.8,,0.03967,0.40873
725.8,,0.03354,0.462
726.9,,0.10748,0.49544
727.9,,0.14405,0.58029
728.9,,0.01973,0.82639
729.9,,0.2081,0.56905
730.9,,0.09378,0.48999
731.9,,0.05468,0.84665
732.9,,0.00544,0.65182
734.0,,0.0706,0.47766
735.0,,0.01787,0.18328
736.0,,0.03226,0.43933
737.0,,0.06706,0.49498
738.0,,0.23674,0.45826
739.1,,0.00174,0.53996
740.1,,0.01048,0.4556
741.1,,0.0107,0.49215
742.1,,0.00234,0.49537
743.1,,0.01868,0.49554
744.1,,5e-05,0.1735
745.1,,0.03434,0.15343
746.1,,0.07972,0.5029
747.2,,0.24023,0.15907
748.2,,0.03254,0.31777
749.2,,0.08101,0.0
750.2,,0.07636,0.37939
751.2,,0.08665,0.55904
752.2,,0.35237,0.0
753.3,,0.00399,0.33761
754.3,,0.30902,0.31413
755.3,,0.01245,0.62978
756.3,,0.09101,0.52599
757.3,,0.11825,0.68331
758.3,,0.00315,0.60276
759.4,,0.07739,0.33748
760.4,,0.04716,0.30957
761.4,,0.06119,0.6879
762.4,,0.00126,0.36082
763.4,,0.25446,0.34323
764.4,,0.22938,0.5565
765.4,,0.01508,0.32531
766.4,,0.0335,0.37367
767.5,,0.02195,0.31562
768.5,,0.14873,0.29159
769.5,,0.01298,0.33965
770.5,,0.00396,0.34454
771.5,,0.02225,0.29771
772.6,,0.35185,0.37335
773.6,,0.60361,0.31239
774.6,,0.25819,0.33257
775.6,,0.04135,0.69086
776.6,,0.28457,0.31333
777.6,,0.00293,0.64966
778.7,,5e-05,0.67885
779.7,,0.09985,0.34606
780.7,,0.03519,0.30039
781.7,,0.00031,0.57638
782.7,,0.10391,0.34477
783.7,,0.0029,0.33084
784.7,,0.12017,0.30284
785.8,,0.05716,0.41468
786.8,,0.01386,0.33825
787.8,,0.03463,0.33839
788.8,,0.01651,0.30183
789.8,,0.07238,0.65345
790.9,,0.0107,0.28232
791.9,,0.30576,0.3463
792.9,,0.22928,0.3275
793.9,,0.14672,0.59555
794.9,,0.00023,0.29018
795.9,,0.03194,0.24245
797.0,,0.00699,0.28603
798.0,,4e-05,0.34825
799.0,,0.05353,0.41962
800.0,,0.4891,0.31815
801.0,,0.1744,0.33708
802.1,,0.0501,0.66836
803.1,,0.03453,0.62135
804.1,,0.01117,0.61863
805.1,,0.01304,0.65982
806.1,,0.09109,0.69363
807.2,,0.0555,0.44542
808.2,,0.04903,0.70841
809.2,,0.02562,0.38058
810.2,,0.00874,0.60362
811.2,,0.00182,0.60739
812.2,,0.10015,0.58188
813.2,,0.15579,0.6124
814.2,,0.05379,0.72223
815.3,,0.25292,0.42207
816.3,,0.00295,0.20148
817.3,,0.00658,0.37043
818.3,,0.00155,0.33775
819.3,,0.00628,0.23476
820.3,,0.04322,0.14438
821.4,,0.02209,0.2744
822.4,,0.09818,0.41543
823.4,,0.09833,0.32139
824.4,,0.00214,0.23467
825.4,,0.11039,0.47031
826.4,,0.02051,0.22373
827.4,,7e-05,0.0
828.5,,0.01567,0.26546
829.5,,0.00264,0.15209
830.5,,0.18637,0.38857
831.5,,0.04316,0.45704
832.5,,0.03601,0.57861
833.5,,0.04787,0.81198
834.6,,0.38149,0.39032
835.6,,0.01667,0.66164
836.6,,0.01286,0.14262
837.6,,0.02962,0.31869
838.6,,0.38488,0.24281
839.6,,0.03904,0.48773
840.7,,0.00018,0.1404
841.7,,0.05911,0.37612
842.7,,0.01159,0.40021
843.7,,0.48628,0.13933
844.7,,0.08006,0.35929
845.7,,0.03672,0.49507
846.8,,0.06518,0.16405
847.8,,0.1336,0.3367
848.8,,0.002,0.54729
849.8,,0.00827,0.49703
850.8,,0.00758,0.2554
851.8,,0.09489,0.45314
852.8,,0.29554,0.39169
853.8,,0.11588,0.23982
854.9,,0.01229,0.15223
855.9,,0.09141,0.37077
856.9,,0.03973,0.58726
857.9,,0.03283,0.26499
858.9,,0.01276,0.53261
859.9,,0.00889,0.77521
861.0,,0.13693,0.15745
862.0,,2e-05,0.35967
863.0,,0.02891,0.2396
864.0,,0.15412,0.33145
865.0,,0.20119,0.36434
866.1,,0.19453,0.66636
867.1,,0.00067,0.13569
868.1,,0.23339,0.25298
869.1,,0.00973,0.35062
870.1,,0.0166,0.46858
871.1,,0.00069,0.63551
872.2,,0.00014,0.19183
873.2,,0.07314,0.16413
874.2,,0.05688,0.3682
875.2,,0.00755,0.31665
876.2,,0.08529,0.2944
877.2,,0.08641,0.3791
878.3,,0.00148,0.73363
879.3,,0.03338,0.61431
880.3,,0.14169,0.52087
881.3,,0.3332,0.402
882.3,,0.09015,0.77145
883.4,,0.06045,0.62532
884.4,,0.16064,0.54067
885.4,,2e-05,0.79185
886.4,,0.01941,0.57941
887.4,,0.01903,0.38922
888.4,,0.02859,0.54358
889.5,,0.00073,0.65379
890.5,,0.03062,0.52055
891.5,,0.00979,0.8163
892.5,,0.12057,0.29091
893.5,,0.00611,0.55437
894.6,,0.00473,0.33034
895.6,,0.00804,0.29635
896.6,,0.00678,0.20366
897.6,,0.22929,0.48857
898.6,,0.06964,0.6767
899.6,,0.0142,0.61594
900.7,,0.01818,0.37839
901.7,,0.07781,0.39424
902.7,,0.26545,0.17384
903.7,,3e-05,0.65067
904.7,,0.18804,0.19457
905.7,,0.08007,0.47124
906.7,,0.00043,0.19565
907.7,,0.27332,0.33164
908.8,,0.09814,0.45383
909.8,,0.07654,0.19883
910.8,,0.06281,0.23736
911.8,,0.0043,0.59873
912.8,,0.00793,0.48723
913.8,,0.00025,0.78034
914.9,,0.06173,0.18547
915.9,,0.00233,0.39088
916.9,,0.24624,0.53053
917.9,,0.02858,0.56261
918.9,,0.09036,0.18988
919.9,,0.09514,0.2678
920.9,,0.05789,0.77029
922.0,,0.00111,0.61128
923.0,,0.07852,0.27226
924.0,,0.03237,0.24542
925.0,,0.0,0.30669
926.0,,0.02732,0.6365
927.0,,0.03431,0.62608
928.0,,0.59798,0.71142
929.1,,0.06302,0.70148
930.1,,0.00171,0.67124
931.1,,0.00178,0.81894
932.1,,0.27836,0.42192
933.1,,4e-05,0.7807
934.1,,0.04726,0.27831
935.1,,0.03686,0.45114
936.1,,0.00398,0.63796
937.2,,0.25875,0.78308
938.2,,0.01207,0.304
939.2,,0.01833,0.54726
940.2,,0.20899,0.73962
941.2,,0.02656,0.12749
942.2,,0.24751,0.39679
943.2,,0.20876,0.4615
944.2,,0.00483,0.72527
945.3,,0.03975,0.27473
946.3,,0.0535,0.53846
947.3,,0.09673,0.32415
